Date,Price,Open,High,Low,Vol,Change
5/11/2021,1837,1837.8,1842.4,1819.5,0.09K,-0.0009
5/10/2021,1838.6,1835.3,1846.6,1834.9,0.28K,0.0034
5/7/2021,1832.4,1816.2,1844.3,1815.8,0.49K,0.0086
5/6/2021,1816.7,1786.6,1817.6,1785.2,0.28K,0.0176
5/5/2021,1785.3,1779.9,1788,1775.5,0.11K,0.0047
5/4/2021,1777,1789.4,1799.6,1775.2,0.08K,-0.0087
5/3/2021,1792.6,1774.8,1796.2,1772.9,0.07K,0.0136
4/30/2021,1768.6,1770.7,1772.2,1767.2,0.04K,-0.0005
4/29/2021,1769.4,1769.4,1769.4,1769.4,231.52K,-0.0025
4/28/2021,1773.9,1776.4,1782.7,1761.8,198.58K,-0.0028
4/27/2021,1778.8,1781.1,1785.9,1773.9,147.95K,-0.0007
4/26/2021,1780.1,1776.1,1783.1,1768.2,143.36K,0.0013
4/23/2021,1777.8,1784,1796.3,1769.5,175.85K,-0.0024
4/22/2021,1782,1794.5,1798.1,1777.1,163.75K,-0.0062
4/21/2021,1793.1,1779.1,1798.4,1776.6,173.97K,0.0083
4/20/2021,1778.4,1770.5,1780.8,1763.5,169.04K,0.0044
4/19/2021,1770.6,1778.8,1790.4,1766.6,180.73K,-0.0054
4/16/2021,1780.2,1764.8,1784.7,1760.3,173.50K,0.0076
4/15/2021,1766.8,1736.6,1770.6,1734.4,198.14K,0.0176
4/14/2021,1736.3,1746.4,1750.7,1732.3,145.26K,-0.0065
4/13/2021,1747.6,1732.2,1749.5,1723.2,175.59K,0.0086
4/12/2021,1732.7,1744.5,1746.2,1727,125.36K,-0.0069
4/9/2021,1744.8,1756.5,1758.2,1730.8,171.40K,-0.0076
4/8/2021,1758.2,1738.6,1759.4,1733.6,144.57K,0.0095
4/7/2021,1741.6,1744.4,1745.4,1731.2,122.80K,-0.0008
4/6/2021,1743,1729.2,1746.7,1728.2,152.60K,0.0082
4/5/2021,1728.8,1730,1734.4,1721.6,101.75K,0.0002
4/1/2021,1728.4,1709,1732,1706.4,170.43K,0.0075
3/31/2021,1715.6,1685.9,1716.3,1677.3,210.77K,0.0176
3/30/2021,1686,1713,1714.8,1678.3,225.87K,-0.0161
3/29/2021,1713.6,1732.5,1732.7,1704.9,2.56K,-0.0115
3/26/2021,1733.6,1727.4,1735.9,1721,0.62K,0.0042
3/25/2021,1726.3,1735,1745.1,1724,0.92K,-0.0047
3/24/2021,1734.4,1727.6,1738.5,1724.6,0.27K,0.0046
3/23/2021,1726.4,1740.4,1742.3,1724.6,0.50K,-0.0075
3/22/2021,1739.4,1747.8,1747.8,1728.5,0.36K,-0.002
3/19/2021,1742.9,1735.2,1745.6,1729.9,0.26K,0.0053
3/18/2021,1733.7,1745.5,1752.6,1719.8,0.25K,0.0031
3/17/2021,1728.4,1732,1751,1724.6,0.52K,-0.0022
3/16/2021,1732.2,1733.7,1741.3,1726.6,0.37K,0.0009
3/15/2021,1730.6,1729.3,1733.6,1723.1,0.22K,0.0055
3/12/2021,1721.2,1721.3,1727.6,1698.7,0.23K,-0.0016
3/11/2021,1723.9,1725.6,1738,1718.4,0.21K,0.0003
3/10/2021,1723.3,1714.3,1725.3,1710,0.19K,0.0028
3/9/2021,1718.5,1686.9,1719.1,1685.9,0.15K,0.0232
3/8/2021,1679.6,1703.9,1712.9,1677.2,0.16K,-0.0122
3/5/2021,1700.3,1689.2,1704.5,1686,0.10K,-0.0012
3/4/2021,1702.4,1709.5,1720.8,1692,0.08K,-0.0087
3/3/2021,1717.3,1732.4,1732.4,1705,0.09K,-0.0103
3/2/2021,1735.1,1720.2,1737.3,1707.7,0.06K,0.0062
3/1/2021,1724.4,1739,1755,1721.1,0.06K,-0.0033
2/26/2021,1730.1,1766.8,1766.8,1720,0.15K,-0.0263
2/25/2021,1776.9,1776.9,1776.9,1776.9,316.25K,-0.0117
2/24/2021,1797.9,1805,1813,1782.2,224.06K,-0.0044
2/23/2021,1805.9,1809.3,1815.2,1794.5,191.15K,-0.0014
2/22/2021,1808.4,1782,1812.4,1778.6,221.20K,0.0174
2/19/2021,1777.4,1774.6,1790.9,1759,251.78K,0.0014
2/18/2021,1775,1776,1788.8,1766.6,224.77K,0.0012
2/17/2021,1772.8,1793.1,1794.2,1767.9,257.34K,-0.0146
2/16/2021,1799,1826,1827.1,1788.1,355.92K,0
2/15/2021,1799,1826,1827.1,1788.1,355.92K,-0.0133
2/12/2021,1823.2,1825.4,1831.5,1810.1,171.90K,-0.002
2/11/2021,1826.8,1844.3,1848.6,1821.7,147.02K,-0.0086
2/10/2021,1842.7,1838.3,1856.6,1834,176.44K,0.0028
2/9/2021,1837.5,1832.4,1849.5,1830.3,154.39K,0.0018
2/8/2021,1834.2,1818.1,1840.6,1807.3,177.56K,0.0117
2/5/2021,1813,1794.3,1816,1792.2,205.76K,0.0122
2/4/2021,1791.2,1834.5,1835.7,1784.6,279.62K,-0.0239
2/3/2021,1835.1,1838.5,1845.9,1830.1,137.23K,0.0009
2/2/2021,1833.4,1863.6,1866.3,1830.4,236.00K,-0.0164
2/1/2021,1863.9,1865,1876,1851.7,242.05K,0.0074
1/29/2021,1850.3,1845.6,1878.9,1841.2,276.17K,0.0049
1/28/2021,1841.2,1847.2,1867,1835.6,277.59K,-0.003
1/27/2021,1846.8,1851.2,1852.3,1831,1.93K,-0.0032
1/26/2021,1852.8,1856,1862.1,1849,0.81K,-0.0022
1/25/2021,1856.9,1856.4,1868.4,1848,0.99K,-0.0005
1/22/2021,1857.9,1871.2,1872.2,1837.9,1.06K,-0.0051
1/21/2021,1867.5,1873,1876.6,1859.9,0.73K,-0.0005
1/20/2021,1868.5,1841.7,1873,1835.4,0.62K,0.0144
1/19/2021,1842,1830.6,1846,1804.2,0.40K,0.001
1/18/2021,1840.2,1828.8,1845,1800.8,331.59K,0.0046
1/15/2021,1831.7,1855,1856.6,1825.3,0.38K,-0.0117
1/14/2021,1853.3,1848.1,1857.2,1834.8,0.16K,-0.0019
1/13/2021,1856.8,1860,1864.3,1845,0.26K,0.0058
1/12/2021,1846.1,1849.3,1865.4,1839.7,0.20K,-0.0036
1/11/2021,1852.7,1851.2,1854.6,1822,0.15K,0.0084
1/8/2021,1837.3,1911.2,1913.8,1831.4,0.93K,-0.0409
1/7/2021,1915.6,1924.2,1928.8,1912,0.23K,0.0027
1/6/2021,1910.4,1957.4,1961.4,1905.5,0.48K,-0.0237
1/5/2021,1956.7,1945.5,1957.3,1943.5,0.17K,0.004
1/4/2021,1949,1917.8,1949.9,1917.8,0.28K,0.0272
12/31/2020,1897.3,1899.8,1899.8,1899,0.00K,0.0009
12/30/2020,1895.6,1895.6,1895.6,1895.6,133.66K,0.0067
12/29/2020,1882.9,1878,1891.3,1875.6,149.27K,0.0013
12/28/2020,1880.4,1887,1904.1,1873,196.76K,-0.0015
12/24/2020,1883.2,1877.3,1887.4,1873.1,89.41K,0.0027
12/23/2020,1878.1,1865.6,1883.7,1860.9,162.54K,0.0042
12/22/2020,1870.3,1883,1889.4,1863.7,176.02K,-0.0066
12/21/2020,1882.8,1892.9,1912,1859,232.05K,-0.0032
12/18/2020,1888.9,1891.3,1895.7,1881.9,153.23K,-0.0008
12/17/2020,1890.4,1868.4,1902,1865.9,219.87K,0.0168
12/16/2020,1859.1,1857.7,1870,1848.2,199.68K,0.002
12/15/2020,1855.3,1830.5,1859.3,1828.5,173.61K,0.0127
12/14/2020,1832.1,1845,1845.6,1820,168.49K,-0.0062
12/11/2020,1843.6,1840,1851.8,1826.8,153.80K,0.0034
12/10/2020,1837.4,1843,1854.2,1831.5,164.80K,-0.0006
12/9/2020,1838.5,1875.4,1875.9,1828.2,219.59K,-0.0194
12/8/2020,1874.9,1866.1,1879.8,1863.9,151.79K,0.0048
12/7/2020,1866,1841.1,1873,1824.8,209.04K,0.0141
12/4/2020,1840,1844.7,1852.7,1832,171.26K,-0.0006
12/3/2020,1841.1,1833.9,1847.4,1826.7,180.36K,0.006
12/2/2020,1830.2,1819.1,1835.7,1810.5,185.32K,0.0062
12/1/2020,1818.9,1780.3,1821.1,1778.4,203.65K,0.0213
11/30/2020,1780.9,1790.8,1793.3,1767.2,242.73K,-0.004
11/27/2020,1788.1,1812.1,1822.6,1776.5,282.35K,0
11/26/2020,1788.1,1812.1,1822.6,1776.5,282.35K,-0.0114
11/25/2020,1808.8,1809.8,1818.6,1803,1.49K,0.0004
11/24/2020,1808.1,1839,1840.2,1801.1,1.28K,-0.0181
11/23/2020,1841.5,1872.9,1877.5,1832,0.71K,-0.0182
11/20/2020,1875.7,1862.9,1881.5,1862.9,0.17K,0.0058
11/19/2020,1864.8,1874.8,1875,1854.5,0.60K,-0.0066
11/18/2020,1877.1,1884.5,1887,1866.6,0.30K,-0.0062
11/17/2020,1888.8,1891.2,1894,1884.3,0.07K,-0.0014
11/16/2020,1891.5,1891.5,1902,1867.2,0.42K,0.0004
11/13/2020,1890.7,1881.5,1898.4,1881,0.11K,0.0069
11/12/2020,1877.8,1869,1885.7,1866.5,0.24K,0.0062
11/11/2020,1866.2,1880.5,1884.7,1860,0.54K,-0.008
11/10/2020,1881.2,1865.2,1890.4,1865.2,0.20K,0.0113
11/9/2020,1860.1,1960,1963.4,1856,3.76K,-0.0487
11/6/2020,1955.3,1948.1,1964.2,1941.9,0.04K,0.0026
11/5/2020,1950.2,1909.8,1950.4,1909.8,0.05K,0.0266
11/4/2020,1899.7,1899.3,1908.9,1899.3,0.02K,-0.0075
11/3/2020,1914,1911.6,1913.9,1911.5,0.02K,0.0097
11/2/2020,1895.7,1891,1891,1891,0.00K,0.0065
10/30/2020,1883.5,1874.8,1885.6,1874.8,0.00K,0.0064
10/29/2020,1871.6,1871.6,1871.6,1871.6,225.16K,-0.004
10/28/2020,1879.2,1909.8,1912.6,1869.1,297.09K,-0.0171
10/27/2020,1911.9,1904.4,1913.8,1898.7,153.30K,0.0033
10/26/2020,1905.7,1906,1911.1,1892.5,166.31K,0.0003
10/23/2020,1905.2,1906.5,1917.3,1895.2,172.96K,0.0003
10/22/2020,1904.6,1927.4,1929.4,1894.2,215.58K,-0.0129
10/21/2020,1929.5,1911.6,1936,1911.6,201.27K,0.0074
10/20/2020,1915.4,1906.4,1917.6,1896.6,163.91K,0.0019
10/19/2020,1911.7,1903.2,1923.4,1900.2,159.85K,0.0028
10/16/2020,1906.4,1912.7,1918.7,1901.1,146.91K,-0.0013
10/15/2020,1908.9,1906,1913.2,1892.7,213.57K,0.0008
10/14/2020,1907.3,1895.4,1917.5,1885,188.30K,0.0067
10/13/2020,1894.6,1927.3,1930.6,1889.3,267.54K,-0.0178
10/12/2020,1928.9,1935,1939.4,1923.8,157.21K,0.0014
10/9/2020,1926.2,1898.4,1936.8,1898,229.85K,0.0164
10/8/2020,1895.1,1890.6,1905.3,1885.3,185.45K,0.0023
10/7/2020,1890.8,1882.6,1902.4,1877.1,188.59K,-0.0094
10/6/2020,1908.8,1917.8,1927,1878.2,219.44K,-0.0059
10/5/2020,1920.1,1910.9,1924.9,1891.2,177.59K,0.0066
10/2/2020,1907.6,1911,1923.6,1895.2,212.73K,-0.0045
10/1/2020,1916.3,1891.2,1917.9,1890,262.09K,0.011
9/30/2020,1895.5,1903.2,1908.2,1885.8,259.87K,-0.004
9/29/2020,1903.2,1886.4,1904.8,1880.8,217.80K,0.0136
9/28/2020,1877.6,1860.4,1882.6,1848,0.88K,0.0083
9/25/2020,1862.2,1868,1873.7,1851,0.32K,-0.0058
9/24/2020,1873,1863.5,1876.1,1850,0.37K,0.0046
9/23/2020,1864.5,1898,1904.7,1855,0.25K,-0.0204
9/22/2020,1903.4,1916.2,1920.1,1896.8,0.30K,-0.0015
9/21/2020,1906.2,1954.8,1956.3,1887.2,0.21K,-0.0262
9/18/2020,1957.5,1948.2,1961.8,1948.2,0.03K,0.0062
9/17/2020,1945.4,1962.5,1964.2,1935,0.12K,-0.0106
9/16/2020,1966.2,1958.9,1973.1,1955.8,0.09K,0.0022
9/15/2020,1961.9,1968,1975,1955.2,0.07K,0.0016
9/14/2020,1958.8,1943.4,1964.3,1943.4,0.11K,0.008
9/11/2020,1943.3,1948.2,1954.3,1943.7,0.01K,-0.0084
9/10/2020,1959.7,1951.3,1966.8,1946.6,0.08K,0.0048
9/9/2020,1950.4,1933.6,1953.7,1929.2,0.07K,0.0056
9/8/2020,1939.5,1937.4,1937.4,1909,0.04K,-0.0019
9/7/2020,1943.2,1938,1948.3,1911.7,416.01K,0.0065
9/4/2020,1930.6,1936.2,1950,1920,0.04K,-0.0017
9/3/2020,1933.8,1939.2,1945.5,1925,0.03K,-0.0036
9/2/2020,1940.8,1966.3,1966.3,1940.4,0.01K,-0.0172
9/1/2020,1974.8,1977.4,1978.7,1970.2,0.01K,0.0002
8/31/2020,1974.5,1977.7,1977.7,1977.7,0.00K,0.0019
8/28/2020,1970.8,1970.8,1970.8,1970.8,334.10K,0.0238
8/27/2020,1925,1955.5,1978.5,1907.4,17.61K,-0.0098
8/26/2020,1944.1,1930.5,1955.5,1901.4,18.33K,0.0149
8/25/2020,1915.6,1927.8,1935.8,1912,10.78K,-0.0082
8/24/2020,1931.5,1938.9,1961.9,1923,10.99K,-0.0035
8/21/2020,1938.3,1946.7,1954.8,1909.6,15.21K,0
8/20/2020,1938.3,1927.5,1955.7,1922.6,16.99K,-0.0128
8/19/2020,1963.5,2002.6,2007,1923.7,19.96K,-0.0206
8/18/2020,2004.8,1984.9,2016.6,1977.1,16.07K,0.0075
8/17/2020,1989.9,1948.2,1992,1931.7,13.14K,0.0245
8/14/2020,1942.3,1954.5,1961.5,1932,10.24K,-0.01
8/13/2020,1961.9,1918.1,1966.3,1914.9,11.69K,0.011
8/12/2020,1940.5,1912.7,1952.3,1865,21.92K,0.0008
8/11/2020,1938.9,2029,2031,1903.2,32.06K,-0.045
8/10/2020,2030.3,2034.5,2050.9,2018.9,12.56K,0.0061
8/7/2020,2018,2065.1,2078,2015,25.62K,-0.0196
8/6/2020,2058.4,2042.6,2070,2037.2,18.31K,0.0105
8/5/2020,2037.1,2024.7,2057.5,2015.5,24.46K,0.0142
8/4/2020,2008.5,1981.7,2025,1971,17.11K,0.0171
8/3/2020,1974.7,1985.2,1997,1963.5,11.86K,0.0004
7/31/2020,1973.9,1961,1992.4,1960,14.53K,0.0096
7/30/2020,1955.2,1974.3,1976,1941.7,21.32K,-0.0021
7/29/2020,1959.4,1956,1980.6,1940.3,5.75K,0.0049
7/28/2020,1949.9,1942,1980.1,1905.9,5.68K,0.0071
7/27/2020,1936.2,1905,1946.3,1903.6,1.87K,0.0177
7/24/2020,1902.5,1889.6,1910.2,1886.5,1.78K,0.0041
7/23/2020,1894.8,1877.5,1903.6,1868.2,1.31K,0.0133
7/22/2020,1869.9,1846,1876.5,1846,1.44K,0.0115
7/21/2020,1848.7,1823.6,1849.4,1822.5,0.54K,0.0145
7/20/2020,1822.2,1817.3,1828.2,1812.9,0.32K,0.0034
7/17/2020,1816,1803.1,1818.1,1803,0.10K,0.0054
7/16/2020,1806.3,1820.4,1821.8,1800.6,0.21K,-0.0078
7/15/2020,1820.5,1819,1823.4,1811.7,0.13K,0.0004
7/14/2020,1819.8,1811.5,1820.5,1800.2,0.11K,-0.0005
7/13/2020,1820.8,1810.6,1825.6,1810.6,0.11K,0.0067
7/10/2020,1808.6,1815.5,1822.5,1804,0.12K,-0.0012
7/9/2020,1810.7,1826.5,1831.7,1807.5,0.15K,-0.0087
7/8/2020,1826.5,1813.6,1833,1812,0.29K,0.0059
7/7/2020,1815.8,1801.9,1815.9,1787.6,0.15K,0.0093
7/6/2020,1799,1793.7,1801.6,1788.6,0.11K,0.0031
7/3/2020,1793.5,1787.9,1799,1779.2,184.65K,-0.0013
7/2/2020,1795.8,1780,1797.5,1773.1,0.03K,0.0055
7/1/2020,1785.9,1803.3,1813.1,1773.7,0.17K,-0.0107
6/30/2020,1805.2,1788.1,1806,1788,0.07K,0.0108
6/29/2020,1785.9,1785.9,1785.9,1785.9,130.51K,0.0031
6/26/2020,1780.3,1774.8,1786.2,1754,201.23K,0.0055
6/25/2020,1770.6,1772.3,1779.6,1764.1,152.20K,-0.0025
6/24/2020,1775.1,1784.4,1796.1,1770.6,239.53K,-0.0039
6/23/2020,1782,1764.9,1786.8,1758.3,194.68K,0.0088
6/22/2020,1766.4,1765.8,1779,1753.5,228.68K,0.0076
6/19/2020,1753,1729.8,1760.9,1728.3,181.15K,0.0127
6/18/2020,1731.1,1735.5,1749.2,1722.7,155.91K,-0.0026
6/17/2020,1735.6,1735.3,1739.3,1717.3,140.07K,-0.0005
6/16/2020,1736.5,1732.3,1741.3,1721.8,182.42K,0.0054
6/15/2020,1727.2,1740.7,1743.8,1706.2,200.23K,-0.0058
6/12/2020,1737.3,1733.6,1753,1728.2,151.40K,-0.0014
6/11/2020,1739.8,1746.6,1754.9,1727.5,205.35K,0.0111
6/10/2020,1720.7,1718.9,1749.4,1714.1,198.76K,-0.0007
6/9/2020,1721.9,1703.9,1729.4,1697.6,182.91K,0.0099
6/8/2020,1705.1,1686.7,1707.6,1680.7,154.77K,0.0131
6/5/2020,1683,1720.8,1723.2,1671.7,273.68K,-0.0257
6/4/2020,1727.4,1702.8,1729,1698.9,198.72K,0.0133
6/3/2020,1704.8,1733.7,1738.9,1690.3,256.52K,-0.0168
6/2/2020,1734,1750.3,1757,1728,175.35K,-0.0093
6/1/2020,1750.3,1749.8,1761,1737.6,146.13K,-0.0008
5/29/2020,1751.7,1732.7,1754.5,1725.3,150.11K,0.0135
5/28/2020,1728.3,1725,1743.7,1720,164.82K,0.0054
5/27/2020,1719.1,1717.2,1721.7,1693.1,3.06K,0.001
5/26/2020,1717.3,1739.8,1745.6,1711.3,3.44K,0.0069
5/25/2020,1705.6,1734.8,1737.2,1700,313.17K,-0.0222
5/22/2020,1744.3,1732.2,1748.9,1731.1,0.46K,0.0087
5/21/2020,1729.2,1757.4,1757.4,1723.4,0.56K,-0.0168
5/20/2020,1758.7,1756.2,1763,1751.6,0.20K,0.0041
5/19/2020,1751.6,1742.9,1756.2,1733.5,0.27K,0.0069
5/18/2020,1739.6,1766.9,1780,1737.2,0.41K,-0.0124
5/15/2020,1761.5,1748.2,1765.3,1743.5,0.18K,0.0088
5/14/2020,1746.1,1728.4,1749,1724.3,0.07K,0.0142
5/13/2020,1721.6,1710,1728.4,1707,0.08K,0.0048
5/12/2020,1713.4,1706.2,1721.2,1704.5,0.05K,0.0052
5/11/2020,1704.6,1714.2,1717.2,1700.2,0.37K,-0.0086
5/8/2020,1719.3,1735.8,1738.6,1712.6,0.12K,-0.0062
5/7/2020,1730,1698.4,1736.6,1698.4,0.17K,0.022
5/6/2020,1692.7,1717.2,1717.6,1691,0.06K,-0.013
5/5/2020,1715,1708.3,1717.6,1703.8,0.07K,-0.0013
5/4/2020,1717.2,1710.9,1725.8,1710.9,0.07K,0.0075
5/1/2020,1704.4,1697.1,1713.5,1682.7,0.10K,0.0043
4/30/2020,1697.1,1737.7,1737.9,1695,0.04K,-0.0112
4/29/2020,1716.3,1716.3,1716.3,1716.3,159.60K,-0.0034
4/28/2020,1722.2,1724.4,1731.9,1704.1,171.34K,-0.0009
4/27/2020,1723.8,1745,1745.8,1720,146.64K,-0.0068
4/24/2020,1735.6,1753,1760.2,1725.4,180.24K,-0.0056
4/23/2020,1745.4,1736.5,1764.2,1730.6,201.88K,0.0041
4/22/2020,1738.3,1703.1,1742.4,1695.4,193.73K,0.0299
4/21/2020,1687.8,1713.3,1718,1666.2,248.63K,-0.0137
4/20/2020,1711.2,1693,1718.4,1685,186.91K,0.0073
4/17/2020,1698.8,1738.5,1738.8,1691.2,227.07K,-0.019
4/16/2020,1731.7,1743.5,1768,1722.6,204.23K,-0.0049
4/15/2020,1740.2,1758.1,1759.8,1731.6,186.70K,-0.0162
4/14/2020,1768.9,1761.5,1788.8,1747.1,241.19K,0.0043
4/13/2020,1761.4,1742.3,1772.8,1724.2,166.89K,0.0049
4/9/2020,1752.8,1680.5,1754.5,1676.5,218.80K,0.0407
4/8/2020,1684.3,1678.7,1695.8,1670.7,125.33K,0.0004
4/7/2020,1683.7,1707.1,1742.6,1672,204.50K,-0.006
4/6/2020,1693.9,1647.7,1715.8,1638.2,192.75K,0.0293
4/3/2020,1645.7,1635.3,1652.8,1624.4,139.61K,0.0049
4/2/2020,1637.7,1602.4,1645.6,1595.2,167.71K,0.0291
4/1/2020,1591.4,1589.4,1612.4,1576,164.48K,-0.0033
3/31/2020,1596.6,1643.4,1645.6,1588.2,176.55K,-0.0284
3/30/2020,1643.2,1663.4,1673.6,1632,157.37K,0.0012
3/27/2020,1641.3,1649.9,1653.1,1629.6,3.03K,-0.0089
3/26/2020,1656,1638.8,1674.5,1613.6,1.58K,0.0119
3/25/2020,1636.6,1680,1696.3,1613,1.10K,-0.0165
3/24/2020,1664,1564.6,1692.7,1564.6,2.64K,0.0597
3/23/2020,1570.2,1509.4,1572.2,1488,1.30K,0.0563
3/20/2020,1486.5,1476.1,1520.7,1458,1.22K,0.0035
3/19/2020,1481.3,1476.9,1501.2,1468.1,0.49K,0.0013
3/18/2020,1479.4,1546.1,1546.2,1475,0.59K,-0.0313
3/17/2020,1527.2,1502.5,1554.8,1470,0.45K,0.0266
3/16/2020,1487.6,1573.6,1573.8,1453.6,1.11K,-0.0202
3/13/2020,1518.2,1576.9,1597.6,1511.4,0.90K,-0.0464
3/12/2020,1592.1,1643,1650,1563.4,1.13K,-0.0316
3/11/2020,1644.1,1651.7,1672.8,1635.8,0.24K,-0.0108
3/10/2020,1662,1670.7,1672.4,1648,0.68K,-0.0092
3/9/2020,1677.4,1691,1704.3,1663.6,0.45K,0.0019
3/6/2020,1674.3,1674.2,1692.3,1648.5,0.41K,0.0026
3/5/2020,1670,1642.7,1677,1639.8,0.19K,0.0151
3/4/2020,1645.2,1646.5,1652.4,1635.5,0.21K,-0.0009
3/3/2020,1646.6,1596.2,1651.4,1596.2,0.14K,0.031
3/2/2020,1597.1,1593.8,1611,1580,0.05K,0.0177
2/28/2020,1569.3,1626.1,1630.9,1569.1,0.03K,-0.0462
2/27/2020,1645.3,1645.3,1645.3,1645.3,573.29K,0.0013
2/26/2020,1643.1,1637.3,1657.1,1626.6,531.90K,-0.0042
2/25/2020,1650,1661.8,1666.7,1627,672.76K,-0.0159
2/24/2020,1676.6,1656,1691.7,1652.8,680.82K,0.0169
2/21/2020,1648.8,1623.6,1652.1,1621.6,489.19K,0.0175
2/20/2020,1620.5,1615,1626.5,1606.6,403.04K,0.0054
2/19/2020,1611.8,1604.8,1615.9,1602.4,307.89K,0.0051
2/18/2020,1603.6,1585.1,1608.2,1581.8,414.24K,0
2/17/2020,1603.6,1585.1,1608.2,1581.8,414.24K,0.0108
2/14/2020,1586.4,1579,1588.2,1576,227.11K,0.0048
2/13/2020,1578.8,1569.8,1581.7,1568.5,276.25K,0.0046
2/12/2020,1571.6,1571.2,1573.6,1564.4,189.55K,0.001
2/11/2020,1570.1,1575.5,1577.5,1565.2,231.83K,-0.006
2/10/2020,1579.5,1575.8,1580.5,1571.5,191.75K,0.0039
2/7/2020,1573.4,1570.7,1577.8,1563.5,286.42K,0.0022
2/6/2020,1570,1560,1571.9,1556,229.00K,0.0046
2/5/2020,1562.8,1556.1,1566.2,1551.1,306.05K,0.0047
2/4/2020,1555.5,1581.5,1584.5,1552.8,349.00K,-0.017
2/3/2020,1582.4,1597.8,1598.5,1573.2,320.60K,-0.0035
1/31/2020,1587.9,1578.4,1595.5,1575,343.37K,-0.0008
1/30/2020,1589.2,1582.4,1590.7,1576.8,382.60K,0.01
1/29/2020,1573.5,1569,1580.7,1565,4.02K,0.0004
1/28/2020,1572.8,1583.9,1585.1,1567.8,2.31K,-0.0049
1/27/2020,1580.6,1580.9,1591.5,1579,2.94K,0.0034
1/24/2020,1575.2,1566,1578.5,1560,1.97K,0.0041
1/23/2020,1568.8,1561.8,1570.5,1555.3,2.33K,0.0056
1/22/2020,1560,1560.9,1562.2,1553.3,1.01K,-0.0005
1/21/2020,1560.8,1567,1571.4,1549.2,2.22K,0.0019
1/20/2020,1557.9,1557.3,1568.8,1546,462.62K,-0.0036
1/17/2020,1563.6,1555.7,1564.5,1555.7,0.47K,0.0064
1/16/2020,1553.7,1559.9,1561,1551.3,0.28K,-0.0022
1/15/2020,1557.2,1550.3,1561.6,1550.3,0.81K,0.0059
1/14/2020,1548,1552.1,1552.1,1539.6,1.79K,-0.0037
1/13/2020,1553.7,1563.7,1564.9,1550,1.00K,-0.0063
1/10/2020,1563.6,1558.2,1567,1550.1,0.98K,0.0037
1/9/2020,1557.8,1560.1,1565.2,1546.4,1.12K,-0.0038
1/8/2020,1563.8,1580.6,1615.7,1558,1.98K,-0.0087
1/7/2020,1577.6,1570.2,1581.4,1560.2,0.63K,0.0036
1/6/2020,1572,1559.1,1590.4,1559.1,0.38K,0.0106
1/3/2020,1555.5,1535.2,1558.3,1535.2,0.27K,0.0157
1/2/2020,1531.4,1526,1535.7,1524.3,0.09K,0.0032
12/31/2019,1526.5,1525.1,1529.6,1524.8,0.03K,0.0032
12/30/2019,1521.6,1521.6,1521.6,1521.6,178.72K,0.0023
12/27/2019,1518.1,1516.5,1519.9,1512.1,204.99K,0.0024
12/26/2019,1514.4,1503.9,1517.4,1502.1,216.61K,0.0064
12/24/2019,1504.8,1489.8,1505,1488.1,183.68K,0.0108
12/23/2019,1488.7,1482.4,1490.1,1481.2,162.45K,0.0053
12/20/2019,1480.9,1482.7,1484.8,1479.5,140.77K,-0.0024
12/19/2019,1484.4,1479.4,1485.8,1477.1,201.19K,0.0039
12/18/2019,1478.7,1480.4,1483.6,1474.3,197.97K,-0.0013
12/17/2019,1480.6,1480.6,1484.9,1478.4,173.25K,0.0001
12/16/2019,1480.5,1480,1484.5,1477.4,165.85K,-0.0005
12/13/2019,1481.2,1470.8,1482.5,1465.5,356.68K,0.006
12/12/2019,1472.3,1479.2,1491.6,1468.2,409.86K,-0.0018
12/11/2019,1475,1468.5,1483.5,1466.9,251.73K,0.0047
12/10/2019,1468.1,1466.3,1473.7,1464.2,228.83K,0.0022
12/9/2019,1464.9,1464.1,1469.8,1463,177.22K,-0.0001
12/6/2019,1465.1,1481,1485.3,1463.3,317.32K,-0.0121
12/5/2019,1483.1,1480,1485.7,1478,240.01K,0.002
12/4/2019,1480.2,1483.2,1489.9,1476.7,319.73K,-0.0028
12/3/2019,1484.4,1468,1487.7,1465.4,400.90K,0.0103
12/2/2019,1469.2,1470.3,1471.7,1459.8,316.58K,-0.0024
11/29/2019,1472.7,1461.2,1472.9,1459.1,272.34K,0
11/28/2019,1472.7,1461.2,1472.9,1459.1,272.34K,0.0081
11/27/2019,1460.8,1468.3,1469.1,1459.1,232.12K,-0.0025
11/26/2019,1464.4,1458.8,1466.8,1454.1,2.65K,0.0027
11/25/2019,1460.5,1464.1,1465.1,1457.9,0.82K,-0.0046
11/22/2019,1467.3,1468.9,1476.2,1465,0.71K,0.0001
11/21/2019,1467.1,1478.7,1479,1466.3,1.46K,-0.007
11/20/2019,1477.5,1476.7,1482.3,1469.9,1.20K,-0.0002
11/19/2019,1477.8,1476.4,1478.7,1468.8,0.52K,0.0016
11/18/2019,1475.4,1472.8,1477.4,1462,0.49K,0.0023
11/15/2019,1472,1478.5,1478.5,1467.4,0.42K,-0.0033
11/14/2019,1476.9,1468,1477.8,1467.5,0.39K,0.0069
11/13/2019,1466.8,1461.3,1471,1461.3,0.13K,0.0066
11/12/2019,1457.2,1461,1463.4,1450,0.16K,-0.0023
11/11/2019,1460.6,1463.4,1470,1453.1,0.14K,-0.004
11/8/2019,1466.4,1470.3,1475.5,1461.5,0.13K,-0.0024
